run_id,run_attempt,attempt_at,workflow,event,conclusion,branch,commit_label,billed_min,carried_min,fast_path,is_full_green,build_steps,dup_build_sec,p3_billed_min,bucket,bucket_reason,p1_baseline
32391012221,1,2026-08-20T16:15:58Z,Ship on :cool: Comment,issue_comment,success,main,code,1,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32391039202,1,2026-08-20T16:16:14Z,CI,push,success,main,docs,62,0,false,false,8,518,10,4_must_run_full,event=push is not a pull_request; P0/P1 are PR-scoped and research section 8 keeps main push CI full,
32391041168,1,2026-08-20T16:16:22Z,Ship on :cool: Comment,issue_comment,skipped,main,docs,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32391126704,1,2026-08-20T16:17:56Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32391200437,1,2026-08-20T16:18:00Z,CI,pull_request,failure,flywheel-FLY-1911,chore_progress,60,0,false,false,8,479,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32391657544,1,2026-08-20T16:22:53Z,Ship on :cool: Comment,issue_comment,skipped,main,docs,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32393116235,1,2026-08-20T16:38:22Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,242,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32393163940,1,2026-08-20T16:38:53Z,CI,pull_request,success,flywheel-FLY-1795,docs,64,0,false,true,8,527,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32393193011,1,2026-08-20T16:39:53Z,CI,pull_request,cancelled,flywheel-FLY-1911,chore_progress,57,0,false,false,8,479,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32393672544,1,2026-08-20T16:44:19Z,CI,pull_request,success,flywheel-FLY-1850,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32393701452,1,2026-08-20T16:44:37Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32394168930,1,2026-08-20T16:49:33Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32394208088,1,2026-08-20T16:50:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,chore_progress,53,0,false,false,8,506,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32394787442,1,2026-08-20T16:56:15Z,CI,pull_request,success,flywheel-FLY-1894,chore_progress,60,0,false,true,8,504,9,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32344720483#1
32394916598,1,2026-08-20T16:57:38Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32394931325,1,2026-08-20T16:57:45Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32394978199,1,2026-08-20T16:58:19Z,CI,pull_request,success,flywheel-FLY-1850,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32394963631,1,2026-08-20T16:58:23Z,CI,pull_request,cancelled,flywheel-FLY-1911,chore_progress,59,0,false,false,8,502,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32395756663,1,2026-08-20T17:06:32Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32395879069,1,2026-08-20T17:07:52Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32396013206,1,2026-08-20T17:09:30Z,CI,pull_request,success,flywheel-FLY-1850,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32395974412,1,2026-08-20T17:09:53Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,60,0,false,false,8,538,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32396080771,1,2026-08-20T17:10:03Z,CI,pull_request,failure,flywheel-FLY-1925,chore_progress,53,0,false,false,8,475,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32396085408,1,2026-08-20T17:10:10Z,Ship on :cool: Comment,issue_comment,skipped,main,docs,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32396627124,1,2026-08-20T17:15:47Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32396804045,1,2026-08-20T17:18:38Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32397042540,1,2026-08-20T17:20:39Z,CI,pull_request,cancelled,flywheel-FLY-1911,test_chore_ci,18,0,false,false,8,519,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32397183274,1,2026-08-20T17:22:55Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,26,0,false,false,8,517,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32397519866,1,2026-08-20T17:25:28Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32397526417,1,2026-08-20T17:26:02Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,40,0,false,false,8,456,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32397682816,1,2026-08-20T17:27:13Z,CI,pull_request,success,flywheel-FLY-1850,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32397646679,1,2026-08-20T17:27:27Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32397904385,1,2026-08-20T17:30:17Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32397917484,1,2026-08-20T17:30:48Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,39,0,false,false,8,508,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32398008500,1,2026-08-20T17:31:28Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32398393603,1,2026-08-20T17:34:54Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32398352839,1,2026-08-20T17:35:34Z,CI,pull_request,failure,flywheel-FLY-1911,code,64,0,false,false,8,540,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32398932759,1,2026-08-20T17:40:43Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32399693021,1,2026-08-20T17:48:59Z,CI,pull_request,failure,flywheel-FLY-1867,chore_progress,59,0,false,false,7,436,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32399696392,1,2026-08-20T17:48:59Z,Ship on :cool: Comment,issue_comment,skipped,main,docs,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32400237722,1,2026-08-20T17:54:43Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32400515821,1,2026-08-20T17:57:41Z,Ship on :cool: Comment,issue_comment,skipped,main,docs,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32400661494,1,2026-08-20T17:59:18Z,CI,pull_request,failure,flywheel-FLY-1925,docs,55,0,false,false,8,461,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32400783647,1,2026-08-20T18:00:34Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,19,0,false,false,8,465,6,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32400996901,1,2026-08-20T18:02:44Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32401010319,1,2026-08-20T18:02:52Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32401022137,1,2026-08-20T18:03:04Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32400962504,1,2026-08-20T18:03:29Z,CI,pull_request,failure,flywheel-FLY-1911,docs,63,0,false,false,8,522,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32401774900,1,2026-08-20T18:11:07Z,Payload Beta Release,schedule,failure,main,docs,2,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32408743016,1,2026-08-20T19:27:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,16,0,false,false,7,196,5,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32408829464,1,2026-08-20T19:29:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,26,0,false,false,8,510,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32409176492,1,2026-08-20T19:32:05Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32409147054,1,2026-08-20T19:32:24Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,470,6,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32409339110,1,2026-08-20T19:33:52Z,CI,pull_request,success,flywheel-FLY-1867,code,60,0,false,true,8,476,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32409352519,1,2026-08-20T19:34:38Z,CI,pull_request,failure,flywheel-FLY-1911,docs,60,0,false,false,8,506,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32409472543,1,2026-08-20T19:35:18Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32409773864,1,2026-08-20T19:38:37Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32410207856,1,2026-08-20T19:43:28Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32410415469,1,2026-08-20T19:45:45Z,Ship on :cool: Comment,issue_comment,success,main,docs,1,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32410439422,1,2026-08-20T19:46:01Z,CI,push,failure,main,code,57,0,false,false,8,506,8,4_must_run_full,event=push is not a pull_request; P0/P1 are PR-scoped and research section 8 keeps main push CI full,
32410441361,1,2026-08-20T19:46:08Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32410962125,1,2026-08-20T19:51:51Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32411084473,1,2026-08-20T19:53:17Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,25,0,false,false,8,526,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32411055551,1,2026-08-20T19:53:51Z,CI,pull_request,success,flywheel-FLY-1850,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32411292986,1,2026-08-20T19:56:25Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,16,0,false,false,7,193,5,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32411410162,1,2026-08-20T19:56:51Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32411422418,1,2026-08-20T19:57:00Z,CI,pull_request,success,flywheel-FLY-1921,docs,63,0,false,true,8,509,12,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32336322226#1
32411436502,1,2026-08-20T19:57:53Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,26,0,false,false,8,538,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32411439160,1,2026-08-20T19:58:00Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32411734404,1,2026-08-20T20:01:01Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,32,0,false,false,8,539,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32411963001,1,2026-08-20T20:02:57Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32411981598,1,2026-08-20T20:03:13Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32412043568,1,2026-08-20T20:04:56Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32412160160,1,2026-08-20T20:05:12Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,19,0,false,false,8,491,6,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32412330786,1,2026-08-20T20:07:47Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,19,0,false,false,8,543,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32412409001,1,2026-08-20T20:07:50Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32412466173,1,2026-08-20T20:08:29Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32412426261,1,2026-08-20T20:08:58Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32412578865,1,2026-08-20T20:10:08Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,59,0,false,false,8,512,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32412733952,1,2026-08-20T20:11:28Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32413542873,1,2026-08-20T20:20:34Z,CI,pull_request,failure,flywheel-FLY-1911,other,57,0,false,false,8,495,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32415230725,1,2026-08-20T20:39:05Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32415253537,1,2026-08-20T20:39:27Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32415345852,1,2026-08-20T20:40:21Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,19,0,false,false,8,524,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32415511824,1,2026-08-20T20:43:13Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,35,0,false,false,8,545,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32415695658,1,2026-08-20T20:44:09Z,CI,pull_request,failure,flywheel-FLY-1867,chore_progress,62,0,false,false,8,481,10,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32409339110#1
32415856145,1,2026-08-20T20:45:59Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32415875997,1,2026-08-20T20:47:09Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32415916714,1,2026-08-20T20:47:13Z,CI,pull_request,failure,flywheel-FLY-1911,code,60,0,false,false,8,480,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32416121094,1,2026-08-20T20:49:03Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32416138613,1,2026-08-20T20:50:17Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32416879568,1,2026-08-20T20:57:32Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32416897640,1,2026-08-20T20:58:42Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32417138259,1,2026-08-20T21:00:29Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,50,0,false,false,8,471,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32417764900,1,2026-08-20T21:08:35Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,39,0,false,false,8,522,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32418204930,1,2026-08-20T21:13:23Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,13,0,false,false,3,72,2,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32418310021,1,2026-08-20T21:14:47Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,33,0,false,false,8,526,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32418506359,1,2026-08-20T21:15:56Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,false,false,1,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32418523132,1,2026-08-20T21:17:09Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32418659272,1,2026-08-20T21:18:47Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,56,0,false,false,8,554,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32415695658,2,2026-08-20T21:25:43Z,CI,pull_request,success,flywheel-FLY-1867,chore_progress,13,50,false,true,1,0,0,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32409339110#1
32419447082,1,2026-08-20T21:27:46Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,42,0,false,false,8,524,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32419912724,1,2026-08-20T21:33:21Z,CI,pull_request,failure,flywheel-FLY-1911,docs,58,0,false,false,8,471,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32420992121,1,2026-08-20T21:45:30Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,19,0,false,false,8,486,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421140647,1,2026-08-20T21:47:50Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,18,0,false,false,8,524,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421321766,1,2026-08-20T21:50:08Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,26,0,false,false,8,494,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421583895,1,2026-08-20T21:52:43Z,CI,pull_request,failure,flywheel-FLY-1925,code,63,0,false,false,8,526,12,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421554500,1,2026-08-20T21:53:15Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,14,0,false,false,5,132,3,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421695024,1,2026-08-20T21:54:03Z,CI,pull_request,failure,flywheel-FLY-1887,chore_progress,57,0,false,false,8,463,8,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32331233659#1
32421670054,1,2026-08-20T21:54:42Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,13,0,false,false,8,217,2,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421823705,1,2026-08-20T21:56:08Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,47,0,false,false,8,518,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422348835,1,2026-08-20T22:02:01Z,CI,pull_request,failure,flywheel-FLY-1911,other,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422529263,1,2026-08-20T22:04:12Z,CI,pull_request,failure,flywheel-FLY-1911,other,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421583895,2,2026-08-20T22:06:22Z,CI,pull_request,failure,flywheel-FLY-1925,code,1,62,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422734071,1,2026-08-20T22:06:42Z,CI,pull_request,failure,flywheel-FLY-1911,docs,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422829646,1,2026-08-20T22:07:54Z,CI,pull_request,failure,flywheel-FLY-1911,docs,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422959830,1,2026-08-20T22:09:32Z,CI,pull_request,failure,flywheel-FLY-1911,docs,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423014342,1,2026-08-20T22:10:12Z,CI,pull_request,failure,flywheel-FLY-1911,docs,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423175984,1,2026-08-20T22:12:15Z,CI,pull_request,failure,flywheel-FLY-1911,other,3,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421583895,3,2026-08-20T22:12:17Z,CI,pull_request,failure,flywheel-FLY-1925,code,1,62,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32421583895,4,2026-08-20T22:14:58Z,CI,pull_request,success,flywheel-FLY-1925,code,1,62,false,true,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422734071,2,2026-08-20T22:14:59Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422529263,2,2026-08-20T22:15:01Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422348835,2,2026-08-20T22:15:02Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423175984,2,2026-08-20T22:15:15Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423014342,2,2026-08-20T22:15:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422959830,2,2026-08-20T22:15:17Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,17,0,false,false,7,206,6,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32422829646,2,2026-08-20T22:15:19Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423514721,1,2026-08-20T22:16:55Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,18,0,false,false,8,363,6,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423631984,1,2026-08-20T22:19:12Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,34,0,false,false,8,507,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32423958012,1,2026-08-20T22:23:09Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424053118,1,2026-08-20T22:24:01Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,14,0,false,false,5,132,3,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424124988,1,2026-08-20T22:25:26Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,12,0,false,false,8,138,1,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424242891,1,2026-08-20T22:26:54Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,18,0,false,false,8,469,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424356782,1,2026-08-20T22:27:48Z,CI,pull_request,success,flywheel-FLY-1925,docs,57,0,false,true,8,471,7,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32421583895#4
32424407153,1,2026-08-20T22:29:04Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,27,0,false,false,8,494,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424646241,1,2026-08-20T22:32:09Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,450,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32424806165,1,2026-08-20T22:34:26Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,53,0,false,false,8,506,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32425406842,1,2026-08-20T22:42:04Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,308,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32425519266,1,2026-08-20T22:44:19Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,3,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32425609162,1,2026-08-20T22:45:28Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,25,0,false,false,8,530,13,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
